tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2000-325,Palermo,Clay,32,A,20000925,10,103082,,,Markus Hantschk,R,188,GER,22.85010267,,,102251,,Q,Mariano Hood,L,178,ARG,27.1156742,,,6-2 6-7(5) 6-1,3,R32,159,8,2,99,60,45,21,14,4,5,5,1,89,59,41,10,13,7,12
2000-325,Palermo,Clay,32,A,20000925,11,101717,,WC,Diego Nargiso,L,188,ITA,30.53251198,,,102437,,,Adrian Voinea,R,185,ROU,26.13826146,,,7-6(0) 6-0,3,R32,90,7,2,60,50,40,4,9,0,1,4,3,65,40,23,9,9,4,8
2000-325,Palermo,Clay,32,A,20000925,12,101532,4,,Francisco Clavet,L,183,ESP,31.92060233,,,104022,,Q,Mikhail Youzhny,R,183,RUS,18.2532512,,,6-2 6-4,3,R32,76,3,0,49,39,28,7,9,3,4,2,4,74,50,29,10,9,10,14
2000-325,Palermo,Clay,32,A,20000925,13,102287,7,,Albert Portas,R,188,ESP,26.86105407,,,102247,,,Andrea Gaudenzi,R,183,ITA,27.15674196,,,6-2 6-1,3,R32,54,3,0,44,20,20,10,8,0,1,2,2,37,19,8,6,7,1,6
2000-325,Palermo,Clay,32,A,20000925,14,101843,,,Sergi Bruguera,R,188,ESP,29.69199179,,,102135,,,Emilio Benfele Alvarez,R,183,ESP,27.86036961,,,5-7 6-3 6-4,3,R32,158,5,5,103,54,40,30,16,8,10,3,5,134,84,47,31,15,13,16
2000-325,Palermo,Clay,32,A,20000925,15,102738,,WC,Stefano Tarallo,R,185,ITA,24.55030801,,,103487,,WC,Federico Luzzi,R,188,ITA,20.72826831,,,6-4 6-2,3,R32,89,1,6,59,38,27,11,9,3,4,0,2,65,44,26,7,9,10,14
2000-325,Palermo,Clay,32,A,20000925,16,101902,,,Stephane Huet,L,180,FRA,29.42094456,,,102950,2,,Fernando Vicente,R,180,ESP,23.55099247,,,6-3 6-1,3,R32,56,7,2,54,31,23,13,8,2,2,3,1,42,17,10,13,8,4,8
2000-325,Palermo,Clay,32,A,20000925,17,103176,,,David Sanchez,R,183,ESP,22.43394935,,,103264,1,,Mariano Puerta,L,180,ARG,22.01779603,,,6-2 RET,3,R16,36,2,0,25,13,8,8,4,0,1,0,0,21,13,4,4,5,1,4
2000-325,Palermo,Clay,32,A,20000925,18,103694,,,Olivier Rochus,R,168,BEL,19.68514716,,,102231,8,,Alex Calatrava,R,190,ESP,27.28268309,,,1-6 6-3 6-2,3,R16,110,5,3,83,51,35,14,12,3,6,7,2,80,49,35,11,12,8,12
2000-325,Palermo,Clay,32,A,20000925,19,103294,,,Christophe Rochus,R,170,BEL,21.77960301,,,102869,,,Galo Blanco,R,173,ESP,23.96440794,,,6-3 6-4,3,R16,84,1,3,66,44,35,10,10,4,4,10,2,65,32,25,15,9,9,11
2000-325,Palermo,Clay,32,A,20000925,20,102607,,,Juan Balcells,R,190,ESP,25.26762491,,,102024,,,Hernan Gumy,R,188,ARG,28.55852156,,,6-4 6-4,3,R16,79,2,0,60,51,34,8,10,2,2,3,1,60,42,29,9,10,2,4
2000-325,Palermo,Clay,32,A,20000925,21,103252,6,,Alberto Martin,R,175,ESP,22.09993155,,,103082,,,Markus Hantschk,R,188,GER,22.85010267,,,6-3 6-1,3,R16,89,2,2,60,37,27,13,8,5,5,1,3,51,31,18,8,8,3,7
2000-325,Palermo,Clay,32,A,20000925,22,101717,,WC,Diego Nargiso,L,188,ITA,30.53251198,,,101532,4,,Francisco Clavet,L,183,ESP,31.92060233,,,6-7(3) 6-2 6-3,3,R16,133,8,3,82,47,36,18,14,2,5,1,2,106,72,40,15,15,10,17
2000-325,Palermo,Clay,32,A,20000925,23,101843,,,Sergi Bruguera,R,188,ESP,29.69199179,,,102287,7,,Albert Portas,R,188,ESP,26.86105407,,,7-6(3) 7-5,3,R16,116,6,2,92,52,39,17,12,8,11,0,2,78,37,25,21,12,3,7
2000-325,Palermo,Clay,32,A,20000925,24,101902,,,Stephane Huet,L,180,FRA,29.42094456,,,102738,,WC,Stefano Tarallo,R,185,ITA,24.55030801,,,7-5 6-2,3,R16,98,1,5,72,46,35,12,10,5,6,5,5,77,52,31,9,10,6,10
2000-325,Palermo,Clay,32,A,20000925,25,103694,,,Olivier Rochus,R,168,BEL,19.68514716,,,103176,,,David Sanchez,R,183,ESP,22.43394935,,,6-7(5) 6-3 6-2,3,QF,139,1,0,84,58,35,16,14,3,7,5,6,118,74,44,13,15,13,21
2000-325,Palermo,Clay,32,A,20000925,26,103294,,,Christophe Rochus,R,170,BEL,21.77960301,,,102607,,,Juan Balcells,R,190,ESP,25.26762491,,,7-5 7-6(5),3,QF,90,1,4,71,49,36,15,12,0,2,11,3,100,75,50,10,12,8,11
2000-325,Palermo,Clay,32,A,20000925,27,101717,,WC,Diego Nargiso,L,188,ITA,30.53251198,,,103252,6,,Alberto Martin,R,175,ESP,22.09993155,,,6-4 6-3,3,QF,92,4,2,44,24,21,12,9,0,1,2,4,87,61,34,12,10,10,14
2000-325,Palermo,Clay,32,A,20000925,28,101843,,,Sergi Bruguera,R,188,ESP,29.69199179,,,101902,,,Stephane Huet,L,180,FRA,29.42094456,,,4-6 6-3 7-6(3),3,QF,162,2,2,124,64,41,28,16,8,13,4,4,114,61,42,19,15,9,14
2000-325,Palermo,Clay,32,A,20000925,29,103694,,,Olivier Rochus,R,168,BEL,19.68514716,,,103294,,,Christophe Rochus,R,170,BEL,21.77960301,,,7-5 6-4,3,SF,95,1,5,70,43,28,11,11,5,10,2,6,86,53,27,13,11,7,14
2000-325,Palermo,Clay,32,A,20000925,30,101717,,WC,Diego Nargiso,L,188,ITA,30.53251198,,,101843,,,Sergi Bruguera,R,188,ESP,29.69199179,,,6-4 6-4,3,SF,96,7,2,77,38,30,19,10,7,8,5,1,60,40,25,11,10,3,6
2000-325,Palermo,Clay,32,A,20000925,31,103694,,,Olivier Rochus,R,168,BEL,19.68514716,,,101717,,WC,Diego Nargiso,L,188,ITA,30.53251198,,,7-6(14) 6-1,3,F,119,3,0,73,55,38,7,10,5,8,8,2,82,50,31,10,9,9,14
2000-327,Toulouse,Hard,32,A,20001016,1,102374,1,,Alex Corretja,R,180,ESP,26.51608487,9,2202,101150,,,Gianluca Pozzi,L,180,ITA,35.33196441,47,815,6-1 6-2,3,R32,66,6,1,38,28,26,6,8,0,0,5,0,57,24,16,12,7,1,5
2000-327,Toulouse,Hard,32,A,20001016,2,102880,,LL,Alexander Popp,R,201,GER,23.94798084,88,499,101902,,Q,Stephane Huet,L,180,FRA,29.47843943,107,368,4-6 6-1 6-4,3,R32,96,8,4,89,66,49,9,14,4,6,2,2,85,58,39,11,13,5,9
2000-327,Toulouse,Hard,32,A,20001016,3,102025,,,Mikael Tillstrom,R,185,SWE,28.61601643,76,557,103917,,WC,Nicolas Mahut,R,190,FRA,18.73511294,446,50,6-3 3-6 6-3,3,R32,87,7,3,79,50,40,15,14,3,5,2,5,87,45,30,21,13,3,6
2000-327,Toulouse,Hard,32,A,20001016,4,102369,,Q,Julien Boutter,R,190,FRA,26.53251198,89,498,102610,8,,Albert Costa,R,180,ESP,25.31143053,28,1061,6-2 6-4,3,R32,67,10,3,49,23,20,18,9,1,1,2,1,55,32,20,13,9,4,7
2000-327,Toulouse,Hard,32,A,20001016,5,102701,3,,Marcelo Rios,L,175,CHI,24.80766598,33,1003,102950,,,Fernando Vicente,R,180,ESP,23.60848734,43,836,6-4 3-6 6-1,3,R32,92,6,2,87,49,36,19,13,4,6,7,1,78,49,33,14,13,3,7
2000-327,Toulouse,Hard,32,A,20001016,6,102223,,,Karim Alami,R,185,MAR,27.39767283,39,899,102148,,,Fabrice Santoro,R,178,FRA,27.85215606,36,967,3-6 7-5 7-6(5),3,R32,136,13,5,122,55,45,34,17,7,10,1,6,108,58,41,29,16,1,3
2000-327,Toulouse,Hard,32,A,20001016,7,102905,,,Stefan Koubek,L,175,AUT,23.78644764,49,783,103908,,WC,Paul Henri Mathieu,R,185,FRA,18.75975359,285,110,6-3 6-4,3,R32,63,3,5,55,29,23,14,10,1,2,4,4,59,34,23,11,9,6,9
2000-327,Toulouse,Hard,32,A,20001016,8,102167,,LL,Juan Albert Viloca Puig,R,185,ESP,27.74537988,220,166,103252,,,Alberto Martin,R,175,ESP,22.15742642,85,510,4-6 7-5 6-0,3,R32,104,1,0,80,50,35,20,14,3,5,3,3,81,47,29,19,14,3,8
2000-327,Toulouse,Hard,32,A,20001016,9,102998,5,,Jan Michael Gambill,R,190,USA,23.37029432,29,1058,101532,,,Francisco Clavet,L,183,ESP,31.97809719,46,816,6-7(7) 7-6(6) 6-3,3,R32,176,20,7,124,69,58,28,17,1,1,12,5,128,78,57,29,16,10,11
2000-327,Toulouse,Hard,32,A,20001016,10,102271,,,Hicham Arazi,L,175,MAR,26.99247091,37,955,102257,,,Greg Rusedski,L,193,GBR,27.11019849,67,603,6-3 6-4,3,R32,52,10,0,59,39,31,11,10,0,0,9,4,49,32,22,11,9,2,4
2000-327,Toulouse,Hard,32,A,20001016,11,101820,,,Marc Rosset,R,201,SUI,29.94113621,35,975,101746,,Q,Renzo Furlan,R,175,ITA,30.41752225,326,92,6-3 7-6(5),3,R32,83,13,6,67,45,37,13,11,2,2,8,1,63,40,30,12,10,1,2
2000-327,Toulouse,Hard,32,A,20001016,12,102845,,,Carlos Moya,R,190,ESP,24.13689254,44,830,101962,4,,Younes El Aynaoui,R,193,MAR,29.09514031,22,1156,6-7(7) 6-4 6-2,3,R32,113,6,2,84,44,36,27,15,2,3,7,4,107,65,47,16,15,12,16
2000-327,Toulouse,Hard,32,A,20001016,13,103018,,,Max Mirnyi,R,196,BLR,23.27994524,42,870,101717,,Q,Diego Nargiso,L,188,ITA,30.59000684,151,258,3-2 RET,3,R32,20,4,0,13,10,9,3,3,0,0,1,1,11,4,4,5,3,0,0
2000-327,Toulouse,Hard,32,A,20001016,14,103714,,,Andreas Vinciguerra,L,180,SWE,19.6550308,50,767,103324,,WC,Arnaud Di Pasquale,R,185,FRA,21.67830253,59,665,6-7(3) 6-3 6-4,3,R32,124,11,4,121,77,57,20,16,10,11,4,8,85,57,49,11,15,3,6
2000-327,Toulouse,Hard,32,A,20001016,15,102765,,,Nicolas Escude,R,185,FRA,24.53661875,40,898,101792,,,Slava Dosedel,R,183,CZE,30.17385353,64,619,6-3 7-6(5),3,R32,82,7,0,62,33,30,19,11,0,0,4,2,76,48,34,13,10,5,6
2000-327,Toulouse,Hard,32,A,20001016,16,101320,,,Magnus Gustafsson,R,185,SWE,33.78507871,53,734,103507,2,,Juan Carlos Ferrero,R,183,ESP,20.67624914,11,1677,6-2 7-6(9),3,R32,76,8,4,57,39,31,10,10,0,2,3,3,74,42,24,18,10,10,14
2000-327,Toulouse,Hard,32,A,20001016,17,102374,1,,Alex Corretja,R,180,ESP,26.51608487,9,2202,102880,,LL,Alexander Popp,R,201,GER,23.94798084,88,499,6-1 6-4,3,R16,62,6,2,52,31,24,15,9,4,4,0,1,45,23,17,8,8,1,4
2000-327,Toulouse,Hard,32,A,20001016,18,102025,,,Mikael Tillstrom,R,185,SWE,28.61601643,76,557,102369,,Q,Julien Boutter,R,190,FRA,26.53251198,89,498,7-6(3) 6-4,3,R16,82,5,0,58,37,28,17,11,0,1,7,3,86,52,37,17,11,3,5
2000-327,Toulouse,Hard,32,A,20001016,19,102701,3,,Marcelo Rios,L,175,CHI,24.80766598,33,1003,102223,,,Karim Alami,R,185,MAR,27.39767283,39,899,6-7(4) 6-3 6-4,3,R16,117,9,1,100,65,51,21,16,5,5,8,8,106,51,41,27,15,5,7
2000-327,Toulouse,Hard,32,A,20001016,20,102167,,LL,Juan Albert Viloca Puig,R,185,ESP,27.74537988,220,166,102905,,,Stefan Koubek,L,175,AUT,23.78644764,49,783,6-4 7-6(0),3,R16,87,3,1,67,46,33,12,11,0,2,3,5,72,43,28,13,11,5,8
2000-327,Toulouse,Hard,32,A,20001016,21,102998,5,,Jan Michael Gambill,R,190,USA,23.37029432,29,1058,102271,,,Hicham Arazi,L,175,MAR,26.99247091,37,955,6-3 7-5,3,R16,72,15,0,55,35,33,11,11,0,0,6,3,57,25,17,20,10,5,7
2000-327,Toulouse,Hard,32,A,20001016,22,102845,,,Carlos Moya,R,190,ESP,24.13689254,44,830,101820,,,Marc Rosset,R,201,SUI,29.94113621,35,975,7-6(4) 6-7(5) 7-6(7),3,R16,165,14,2,133,63,50,40,18,5,7,22,9,125,68,54,31,18,5,7
2000-327,Toulouse,Hard,32,A,20001016,23,103018,,,Max Mirnyi,R,196,BLR,23.27994524,42,870,103714,,,Andreas Vinciguerra,L,180,SWE,19.6550308,50,767,6-3 6-0,3,R16,51,12,1,52,37,30,7,8,2,2,2,2,38,18,10,7,7,2,6
2000-327,Toulouse,Hard,32,A,20001016,24,102765,,,Nicolas Escude,R,185,FRA,24.53661875,40,898,101320,,,Magnus Gustafsson,R,185,SWE,33.78507871,53,734,5-7 6-3 6-2,3,R16,105,7,2,80,42,32,23,15,2,4,6,3,79,50,35,14,14,4,8
2000-327,Toulouse,Hard,32,A,20001016,25,102374,1,,Alex Corretja,R,180,ESP,26.51608487,9,2202,102025,,,Mikael Tillstrom,R,185,SWE,28.61601643,76,557,7-5 6-3,3,QF,72,6,0,57,30,23,17,11,0,2,0,2,60,40,24,10,10,5,9
2000-327,Toulouse,Hard,32,A,20001016,26,102701,3,,Marcelo Rios,L,175,CHI,24.80766598,33,1003,102167,,LL,Juan Albert Viloca Puig,R,185,ESP,27.74537988,220,166,6-4 6-4,3,QF,78,8,3,70,42,29,16,10,4,5,3,1,71,52,31,11,10,5,8
